jobId,title,post,tag,company,place,job/internship
,supply,bids are invited for unplasticized pvc pipes for potable water supplies total quantity : 2500,Service,Pied Piper,Chandigarh,internship
,supply,invited for human resource outsourcing service total quantity : none,Service,FLY,Delhi,job
,supply,bids are invited for lead acid battery total quantity : 110,Service,Ali Baba,Mumbai,internship
,supply,e-auction sale of wheat,Service,Amazon,Kolkata,job
,bids,"supply of rapid anti body based blood test kit, n-95 mask, ppe kit, surgical gloves and triple layer mask.",UserServices,Google,Bangalore,job
,bids,"installation, testing, commissioning & maintenance of on grid 158 kwp rooftop solar photo voltaic power plant",UserServices,Hooli,Hyderabad,job
,supply,providing and laying of 100mm ductile iron pipe line for balance left out portion of madrasi colony maloya chandigarh,UserServices,Pied Piper,Ahmedabad,job
,supply,invited for medical and surgical adherent tapes for general use or surgical tapes total quantity : 30000,Service,FLY,Rune,job
,supply,invited for human resource outsourcing service total quantity : none,Service,Ali Baba,Surat,internship
,supply,operation and comprehensive maintenance of electromechanical services at te bldg. sector 53 mohali - corrigendum,Service,Amazon,Jaipur,job
,bids,bids are invited for cab and taxi hiring service - short term total quantity : none,Service,Google,Indore,internship
,supply,bids are invited for field dress ( jacket and trouser ) - iaf specification total quantity : 50,Service,Hooli,Agra,job
,supply,invited for hdpe tarpaulins in square mtrs total quantity : 3000,Service,Pied Piper,Meerut,internship
,bids,invited for common and special proofed tarpaulins total quantity : 20,Service,FLY,Rajkot,internship
,supply,invited for automatic line voltage corrector or step type auto transformer total quantity : 5,Service,Ali Baba,Vadodara,internship
,bids,bids are invited for automatic line voltage corrector or step type auto transformer total quantity : 5,Service,Amazon,Nagpur,internship
,bids,invited for power cable for direct burial xlpe ugac cable total quantity : 1050,Service,Google,Raipur,job
,supply,invited for power cable for direct burial xlpe ugac cable total quantity : 700,Service,Hooli,Bangalore,job
,supply,invited for echo cardiography scanning machine total quantity : 1,Service,Microsoft,Chennai,internship
,bids,"supply of triple layered masks , covid-19 , triple layer mask",UserServices,Infosys,Ahmedabad,job
,supply,"n-95 masks ( pk-ii ) supply of n-95 masks , covid-19 , n-95 mask",UserServices,Ali Baba,Vadodara,internship
,bids,bids are invited for supply of handloom cotton gauze total quantity : 23000,Service,Amazon,Chandigarh,job
,supply,external painting for the office building of margao municipal council,Service,Flipkart,Delhi,internship
,supply,providing and laying full grout to the existing road from shirodkar house to main road at housing board in ward no. 24 of margao municipal council,Service,Hooli,Mumbai,job
,supply,"reconstruction of the existing drain near borkar super store at vidyanagar, gogol in ward no. 23 within the jurisdiction of margao municipal council",Service,Microsoft,Kolkata,job
,bids,providing fullgrout behind aashiyana building at gogal in ward no. 23 within the jurisdiction of margao municipal council.,Service,Microsoft,Bangalore,job
,bids,construction of drain and providing and laying full grout near gabrial house to sunworld sports in malbhat in ward no. 17 of margao municipal council.,Service,Ali Baba,Hyderabad,internship
,supplies,construction of retaining wall near house of jasmin coutinho in municipal property at pedda in ward no. 15 of margao municipal council.,Service,Infosys,Ahmedabad,job
,bids,construction of drain near sangam hotel at malbhat in ward no. 14 within the jurisdiction of margao municipal council.,Service,Google,Delhi,internship
,bids,reconstruction of the existing drain near karlito building at pedda in ward no. 13 within the jurisdiction of margao municipal council.,Service,FLY,Mumbai,job
,supplies,tender for extension of dry sorting station in the panjim municipal market.,Service,FLY,Kolkata,job
,bids,"tender for construction of shed for sorting station in ward no. 30 at ribandar, panaji-goa.",Service,Amazon,Bangalore,job
,bids,supply of equipments under supplies & material -fire proximity suit,Service,Google,Hyderabad,internship
,bids,supply of equipments under supplies & material - chemical protective suit type 3,UserServices,Lalit,Ahmedabad,job
,bids,supply of equipments under supplies & material - pyrolene suits with neoprene gloves,UserServices,Pied Piper,Indore,internship
,bids,equipments under supplies & material - chemical protective suit level ‘a’,UserServices,FLY,Agra,job
,bids,fire fighting & life saving equipment under machinery & equipment - dewatering pump.,UserServices,Ali Baba,Meerut,job
,bids,"invited for workstation, desktop computers total quantity : 7",UserServices,Amazon,Rajkot,job
,supply,invited for laptop-notebook total quantity : 6,Service,Google,Mumbai,internship
,supply,invited for dslr/ compact / handheld camcorder or video cameras total quantity : 1,Service,DPS,Ghaziabad,job
,supply,invited for security manpower service total quantity : none,Service,Pied Piper,Noida,job
,supply,invited for human resource outsourcing service total quantity : none,Service,Hooli,Chandigarh,internship
,bids,"tailing dam construction of final phase works of tailing dam project at ucil , tummalapalle , andhra pradesh .",Service,Pied Piper,Gwalior,job
,bids,invited for emergency recovery trolley total quantity : 32,Service,Microsoft,Nagpur,internship
,supply,procurement of fully automated blood chemistry analyzer.,Service,Ali Baba,Raipur,internship
,supply,tender for procurement of high end colour doppler ultrasound machine bokaro steel plant,Service,Amazon,Bangalore,job
,supply,"refilling and maintenance of fire extinguishers in turamdih group of mines , ucil",Service,Google,Chennai,job
,supply,supply of medical equipment.,UserServices,sbi,Ahmedabad,internship
,bids,supply of blood chemistry analyzer,UserServices,Pied Piper,Vadodara,internship
,supply,"supply of , febric cloth ( sky blue colour) for making hospital uniform ( pyjama - kurta),",Service,FLY,Chandigarh,internship
,supply,bleaching powder for supply of stable bleaching powder for uranium corporation of india ltd . ( ucil ),Service,Ali Baba,Delhi,job
,bids,invited for sodium hypochlorite or sodium hypochlorite solution total quantity : 140,Service,Lalit,Delhi,internship
,supply,invited for hand cleaner soap total quantity : 5840,Service,Google,Mumbai,job
,bids,supply of material for different hospital.,UserServices,HCL,Kolkata,internship
,bids,resource facility management ( rfm ) services at ktps,Service,Pied Piper,Bangalore,internship
,supply,invited for power sprayer total quantity : 1,Service,FLY,Hyderabad,internship
,supply,invited for filtering half mask-air pollution mask total quantity : 900,Service,CT hospital,Ahmedabad,job
,bids,invited for alcohol based hand rub/hand sanitizer total quantity : 480,Service,CT hospital,Chennai,job
,supply,supply of assembly of 28 no da followed by positioning on test rig as pe,UserServices,CT hospital,Ahmedabad,job
,bids,"invited for surgical gloves , disposable surgical rubber gloves - prepowdered total quantity : 900",Service,CT hospital,Vadodara,internship
,supply,"supply of , infrared thermometer (for medical use)as per drg-nil specification- nil",UserServices,Pied Piper,Nagpur,job
,supply,annual maintenance contract foe packaged type air conditioners units of different capacity installed,Service,Hooli,Raipur,job
,supply,annual maintenance contract of chapati making machine for one year,Service,Pied Piper,Bangalore,job
,bids, invited for hospital biohazard bags or bio medical waste collection bags total quantity : 100,Service,FLY,Chennai,job
,bids,invited for hospital biohazard bags or bio medical waste collection bags total quantity : 100,Service,Ali Baba,Ahmedabad,job
,supplies,invited for desktop computers total quantity : 1,Service,Amazon,Vadodara,internship
,bids,invited for hospital biohazard bags or bio medical waste collection bags total quantity : 100,Service,Google,Delhi,job
,bids,"supply of stationary and other items (carbon, paper pin, adhesive, short hand note book, stamp pad etc.).",UserServices,Hooli,Mumbai,job
,supplies,bids are invited for infrared medical thermometer for measuring body temperature total quantity : 3,Service,Pied Piper,Kolkata,internship
,bids,bids are invited for toilet cleaners liquid total quantity : 1991,Service,FLY,Bangalore,job
,bids,bids are invited for bleaching powder stable total quantity : 1848,Service,Ali Baba,Hyderabad,job
,bids,bids are invited for toilet brush total quantity : 594,Service,Amazon,Ahmedabad,internship
,bids,bids are invited for antiseptic/antimicrobial hand wash total quantity : 1298,Service,Google,Rune,job
,bids,bids are invited for squeeges or washers- wipers-mopper total quantity : 286,Service,Hooli,Jaipur,job
,bids,bids are invited for cleaning duster total quantity : 2376,Service,Pied Piper,Indore,job
,bids,bids are invited for floor cleaners total quantity : 1078,Service,FLY,Agra,internship
,supply,invited for detergent surfactant powder total quantity : 1265,Service,Ali Baba,Meerut,internship
,supply,invited for detergent surfactant powder total quantity : 1265,Service,Amazon,Bangalore,job
,supply,invited for detergent surfactant powder total quantity : 1265,Service,Google,Chennai,job
,supply,"invited for brooms , brooms total quantity : 3498",Service,Hooli,Vadodara,job
,bids,invited for phenyl total quantity : 1683,Service,Pied Piper,Nagpur,job
,bids,invited for cobweb brush total quantity : 649,Service,FLY,Raipur,job
,supply,"supply of , examination gloves (latex) 100 pc per packet.",UserServices,Ali Baba,Chennai,internship
,supply,surgical gowns (green),UserServices,Amazon,Ahmedabad,job
,supply,nitrile gloves (size no. 7),UserServices,Google,Vadodara,job
,supply,"supply of , n 95 mask",UserServices,Hooli,Chandigarh,internship
,bids,cyphenothrin 5% ec (gokilaht-s 5 ec),UserServices,Pied Piper,Delhi,job
,supply,surgical mask.,UserServices,FLY,Mumbai,internship
,supply,surgical head cap.,UserServices,Ali Baba,Kolkata,internship
,bids,fixed bed tubular micro-reactor,UserServices,Amazon,Bangalore,job
,supply,supply of syngas to methanol pilot plan,UserServices,Google,Hyderabad,internship
,bids,invited for bathing bar total quantity : 1551,UserServices,Hooli,Mumbai,job
,supply,invited for air conditioner total quantity : 3,Service,Pied Piper,Kolkata,job
,supply,tender for “annual rate contract for supply of flanges for bpcl-kochi refinery,Service,FLY,Bangalore,job
,bids,invited for steel tables total quantity : 8,Service,Ali Baba,Hyderabad,internship
,supply,bids are invited for workstation ( pac only ) total quantity : 1,Service,Amazon,Ahmedabad,internship
,bids,"fabrication of melting pit , mixing pit and pre coat pit steam coils for acid plant in fact cd",Service,Google,Chennai,internship
,supply,"design , build , testing , commissioning and delivery of emergency response cum work boats for kochi water metro project",Service,Hooli,Ahmedabad,job
,supply,"supply of , nitrile dyped cotton gloves of size 9""",UserServices,Pied Piper,Vadodara,internship
,supply,invited for convective air patient warming system total quantity : 2,Service,FLY,Nagpur,job
,bids,"invited for movable file storage system (compactor),almirah steel,executive table,sofas,modular table, chairs-of total quantity : 33",Service,Ali Baba,Raipur,job
,bids,construction of new septic tank and soak pit in district jail kozhikode in kozhikode district construction,Service,Amazon,Bangalore,job
,supplies,invited for trolleys or accessories total quantity : 5,Service,Google,Chennai,internship
,bids,"servicing of air circuit breakers in mla hostel , thiruvananthapuram (re-tender",Service,Hooli,Ahmedabad,job
,bids,supply of supply of sports caps and t-shirts for sac tenders for sports caps and t-shirts for sac,UserServices,Pied Piper,Vadodara,job
,supplies,invited for dental examination chairs total quantity : 1,UserServices,FLY,Chandigarh,internship
,bids,invited for reusable/washable cloth face mask total quantity : 7000,Service,Ali Baba,Kolkata,job
,bids,invited for television tv total quantity : 1,Service,Amazon,Bangalore,job
,bids,"supply, installation and commissioning of one number of 400 kva online ups & accessories.",UserServices,Google,Ahmedabad,job
,bids,invited for potable water purification system reverse osmosis or uv based total quantity : 1,Service,Hooli,Jaipur,job
,bids,invited for ductile iron fittings-di total quantity : 200,Service,Microsoft,Indore,internship
,bids,invited for hot or cold water dispenser total quantity : 1,Service,Infosys,Vadodara,internship
,bids,"invited for sluice valves , check valve , check valve , sluice valves , sluice valves , sluice valves total quantity : 56",Service,Ali Baba,Chandigarh,job
,supply,constrution bituminous road at busstand area manasa dist neemuch m . p .,Service,Amazon,Mumbai,job
,supply,bids are invited for hand gloves woolen knitted total quantity : 400,Service,Flipkart,Kolkata,job
,supply,invited for earthing rod total quantity : 10,Service,Hooli,Hyderabad,job
,supply,invited for ptfe / graphite yarn reinforced with synthetic fibre gland rope total quantity : 360,Service,Microsoft,Ahmedabad,internship
,bids,invited for rubber gloves for electrical purposes total quantity : 100,Service,Microsoft,Pune,internship
,bids,auction sale of lot no: 19 lot name: u/s scrap bobbin spool big and small,Service,Ali Baba,Jaipur,job
,supply,auction sale of lot no: 15 lot name: u/s tube light choke,Service,Infosys,Indore,job
,supply,auction sale of lot no: 13 lot name: ph monitoring system,Service,Google,Agra,job
,supply,auction sale of lot no: 10 lot name: chartless recorder,Service,FLY,Meerut,internship
,supply,auction sale of lot no: 11 lot name: pressure transmitter,Service,FLY,Rajkot,job
,bids,supply of tractor with tanker,UserServices,Amazon,Raipur,job
,supply,cleaning of chamber,Service,Google,Bangalore,internship
,supply,bids are invited for security manpower service total quantity : none,UserServices,Lalit,Delhi,internship
,bids,"supply of , tab orciprenaline 10 mg,",UserServices,Pied Piper,Guru gram,internship
,supply, invited for icu bed total quantity : 30,Service,FLY,Agra,internship
,bids,bids are invited for led lamps- bulb total quantity : 190,Service,Ali Baba,Amritsar,job
,bids,hiring of fiber network laying in duliajan campus,Service,Amazon,Agra,internship
,supply,special repair to bldgno p30 d1 office accomodation at army land at campbell bay,Service,Google,Meerut,job
,supply,bids are invited for ecg machine total quantity : 2,UserServices,DPS,Rajkot,job
,bids,urgent maintenance of existing nh 04 portion from kalara junction ch. 298+000 km to lamiya bay ch. 330.662 km -retender,UserServices,Pied Piper,Bhopal,job
,supply,bids are invited for aerial bunched cables total quantity : 19000,Data,Hooli,Mumbai,internship
,bids,invited for spirits or liquors or rectified spirit total quantity : 1000000,UserServices,Pied Piper,Ghaziabad,job
,supply,invited for battery cell total quantity : 10000,UserServices,Microsoft,Noida,job
,supply,invited for saline stand total quantity : 100,Data,Ali Baba,Chandigarh,job
,supply,invited for absorbent cotton wool total quantity : 10000,UserServices,Amazon,Kanpur,internship
,bids,provision of otm accomodation for dsc platoons at vijay nagar of icgs hutbay,UserServices,Google,Lucknow,job
,bids,all inclusive annual maintenance contract of ro plant fitted onboard fdn-2,UserServices,sbi,Faisalabad,internship
,supplies,attending repairs to passenger hall and canteen and improvement to the toilet facilities at kamorta port in nancowrie,UserServices,Pied Piper,Gwalior,job
,bids,"bids are invited for crop protection equipment -hand operated knapsack sprayer, piston type for agriculture total quantity : 85",UserServices,FLY,Nagpur,job
,bids,"augmentation of storage capacity of water supply augmentation of storage capacity of water supply system at haddo and inter connection of buniyadabad and jarawa pump house at haddo , port blair",Data,Ali Baba,Raipur,job
,supplies,invited for suction catheters total quantity : 1000,UserServices,Lalit,Bangalore,internship
,bids,invited for domestic refrigerators total quantity : 1,UserServices,Google,Chennai,internship
,bids,invited for arterial blood gas analyser total quantity : 10,UserServices,HCL,Ahmedabad,job
,bids,invited for absorbent cotton wool total quantity : 10000,UserServices,Pied Piper,Vadodara,job
,bids,invited for aluminium conductorsaac/aaac/acsr total quantity : 100000,UserServices,FLY,Nagpur,internship
,bids,invited for hazardous material protective footwear-rubber knee and ankle boots total quantity : 1000,Railway,CT hospital,Raipur,job
,bids,bids are invited for surgical isolation faceshield total quantity : 1000,Railway,CT hospital,Bangalore,job
,bids,bids are invited for absorbent cotton wool total quantity : 100000,Agents,CT hospital,Chennai,job
,supply,bids are invited for nasal oxygen cannula total quantity : 1000,UserServices,CT hospital,Vadodara,job
,supply,supply of potable drinking water.,UserServices,Pied Piper,Chandigarh,job
,supply,"bids are invited for distribution transformer, 3 phase, 11 kv, > 200 kva up to and including 2500 kva total quantity : 4",UserServices,Hooli,Delhi,job
,supply,bids are invited for oem cartridge/ consumable total quantity : 22,UserServices,Pied Piper,Mumbai,job
,bids,invited for oem cartridge/ consumable total quantity : 28,UserServices,FLY,Kolkata,internship
,bids,provision of 180 charpoys for 172 inf bt ( ta madras ) at campbellbay,UserServices,Ali Baba,Bangalore,job
,supply,invited for wheat atta/flour total quantity : 7500,UserServices,Amazon,Hyderabad,internship
,supply,invited for coriander total quantity : 72,UserServices,Google,Ahmedabad,internship
,supply,periodical servicing of 125 kva dea set at telephone bhawa,UserServices,Hooli,Pune,internship
,supply,invited for toilet soap total quantity : 2500,UserServices,Pied Piper,Surat,job
,bids,periodical servicing of 75 kva dea set at bsnl bhawan,UserServices,FLY,Jaipur,internship
,supply,"replacement of 12 v dg set battery with charger, periodical servicing of 30 kva dea set at telephone exchange, neil.",UserServices,Ali Baba,Indore,job
,supply,bids are invited for turmeric total quantity : 72,Service,Amazon,Agra,job
,bids,bids are invited for arhar dal or tur dal defence total quantity : 836,UserServices,Google,Meerut,job
,supply,bids are invited for masoor dal defence total quantity : 82,UserServices,Hooli,Rajkot,internship
,bids,milk powder total quantity : 1167,UserServices,Pied Piper,Vadodara,job
,bids,sunflower oil total quantity : 1161,UserServices,FLY,Nagpur,internship
,supply,refined sugar total quantity : 1635,UserServices,Ali Baba,Raipur,job
,bids,invited for iodized salt total quantity : 957,UserServices,Amazon,Bangalore,job
,supply,invited for cumin total quantity : 60,UserServices,Google,Chennai,job
,supply,invited for moong dal husked(dhuli) defence total quantity : 1571,UserServices,Hooli,Ahmedabad,job
,bids,invited for chilly total quantity : 72,Service,Pied Piper,Vadodara,internship
,supply,invited for sabjee masala total quantity : 10200,Service,FLY,Chandigarh,job
,bids,invited for garam masala total quantity : 30,Service,Ali Baba,Delhi,internship
,supply,invited for smart phone total quantity : 3,UserServices,Amazon,Mumbai,job
,supply,"provision of retaining wall along the side of rain water harvesting pond at brichgunj mily station , port blair",UserServices,Google,Kolkata,job
,supply,bids are invited for non basmati rice total quantity : 10100,Service,Hooli,Bangalore,job
,bids,invited for plain savory biscuits total quantity : 2600,Service,Pied Piper,Hyderabad,job
,bids,invited for public place seating chair total quantity : 50,Service,FLY,Ahmedabad,internship
,supplies,special repairs to aproach road to building no p-59 at ins baaz under ge ( i ) campbell bay .,UserServices,Ali Baba,Delhi,internship
,bids,"invited for distribution transformer, 3 phase, 11 kv, > 200 kva up to and including 2500 kva total quantity : 4",UserServices,Amazon,Mumbai,job
,bids,invited for fixed bldc fan total quantity : 3380,UserServices,Google,Kolkata,internship
,supplies,"provision of 01 ops shelters ( toilet block ) at ins jarawa, haddo, port blair",UserServices,Hooli,Bangalore,job
,bids,bids are invited for lead acid battery total quantity : 8,UserServices,Pied Piper,Hyderabad,job
,bids,"repair rate contract for repair/ routine work on pumps of in ships , yard craft and fdns",UserServices,FLY,Ahmedabad,job
,bids,rrc for retro fitment of spring assembly in existing wt hatches onboard in vessels,UserServices,Ali Baba,Indore,job
,bids,term contract for artificer works at vijay baugh and mes colony area under age b/r-ii of ge haddo,UserServices,Amazon,Agra,internship
,bids,"repairs to footpath , kerbs , railing , chainlink fencing under age b/r-i of ge haddo",UserServices,Google,Meerut,job
,bids,"term contract for artificer works at naval wharf , nsry , navcc and cdu area under age b / r-ii of ge haddo",UserServices,Hooli,Rajkot,job
,bids,addition / alteration to building no . t-80 jalvihar under age b/r-i of ge haddo,UserServices,Pied Piper,Mumbai,job
,supply,welcome maintenance including allied misc b/r and internal e/m repair works to md offrs accn under age b/r-ii subdivision of ge birchgunj,UserServices,FLY,Ghaziabad,job
,supply,provn of rcc retaining cum security wall at icgs land mayabunder,UserServices,Ali Baba,Noida,internship
,supply,misc repairs and maintenance to buildings at md and otm accns of ce zone complex under age b / r -i sub div of ge birchgunj,UserServices,Amazon,Agra,job
,supply,supply of wind driven roof extractor,UserServices,Google,Meerut,job
,bids,"supply of argon gas iolar-2/inox-1 grade . argon gas iolar-2/inox-1 grade . , argon gas iolar-2/inox-1 grade .",Service,Hooli,Rajkot,job
,bids,"supply of green long salia bamboo . green long salia bamboo , green long salia bamboo",UserServices,Pied Piper,Bhopal,job
,supply,"supply of local pb station , outdoor type push button station , lcs for 415v , 220kw vfd",UserServices,FLY,Mumbai,internship
,supply,tablet. azithromycin-500mg,UserServices,Ali Baba,Ghaziabad,job
,bids,tablet. atorvastatin 10mg,UserServices,Amazon,Noida,internship
,bids,tablet. atorvastatin-20mg,UserServices,Google,Chandigarh,job
,supplies,repair of multi purpose flood shelter ( mfs ) at khadagprasad for the year 2020,UserServices,Hooli,Delhi,internship
,supply,repair of multi purpose flood shelter ( mfs ) at khandabandha for the year 2020-21,UserServices,Microsoft,Lucknow,internship
,supply,annual maintenance of medicinal garden at ananta oc project for a period of 02 ( two ) years .,UserServices,Infosys,Faisalabad,internship
,bids,"providing concertina coil over compound wall of r and r ( partly ) balanda in front of uco bank towards club house under bbsri ocp , jagannath area",UserServices,Ali Baba,Gwalior,job
,bids,procurement of tata 1200 and tata 350 spares,UserServices,Amazon,Nagpur,job
,bids,application of chemical resistant coating in reep,UserServices,Flipkart,Raipur,internship
,bids,bids are invited for propeller type ac ventilating fan-exhaust total quantity : 22,UserServices,Hooli,Bangalore,internship
,supply,"customized bopp tape . customized bopp tape . , customized bopp tape",UserServices,Microsoft,Chennai,internship
,bids,"push type seals . push type seals . , push type seals for 31 . 75 mm strap",UserServices,Microsoft,Ahmedabad,job
,supply,"knockout punch , knock out punch ( round screw ) , for 3mm sh*",Service,Ali Baba,Vadodara,internship
,supply,procurement of tata 1200 spares,Service,Infosys,Nagpur,job
,bids,spares for escort crane rt-40 at lingaraj ocp ( exclusively for oem ),Service,Google,Raipur,internship
,supply,"rolling mill breaker , supply of rolling mill breaker as per nit , retrofitting charges of rolling mill breaker as per nit",Service,FLY,Bangalore,internship
,bids,"three pole load break isolator , 3 pole load break switch , lic 630a",Service,FLY,Chennai,job
,supply,tip top belt repair kit and cleaning rubber,Service,Amazon,Vadodara,internship
,supply,erection and commissioning of led flood light mini mast tower,UserServices,Google,Chandigarh,job
,supply,1000 lph ro system water treatment plant,UserServices,Lalit,Delhi,job
,bids,engagement of transport contractor for transporting of wheat and rice under snp for 2020- 21,UserServices,Pied Piper,Mumbai,job
,bids,"bulk chemical - sodium chlorite for dstpp , sodium chlorite",UserServices,FLY,Kolkata,internship
,supplies,roof-top solar plant 100 kwp,UserServices,Ali Baba,Bangalore,job
,bids,vehicle mounted hydraulically operated ladder ( revised tender ),UserServices,Amazon,Hyderabad,job
,bids,"design , supply , erection , testing and commissioning of nitrogen generator unit for nalco , panchpatmali bauxite mines , damanjodi , koraput",UserServices,Google,Ahmedabad,job
,supplies,"invited for meeting table ( pac only ) , chairs-office ( pac only ) total quantity : 17",UserServices,DPS,Pune,job
,bids,"supply of , tab. glyceryl trinitrate 2.5/2.6mg.:[packing: strips of 10 tab.]",UserServices,Pied Piper,Surat,job
,bids,bids are invited for laptop-notebook total quantity : 21,UserServices,Hooli,Jaipur,internship
,bids,tab. saxagliptin 5 mg/tab.: [packing: srtips of 10 tab.],UserServices,Pied Piper,Indore,job
,bids,tab. vildagliptin 50mg.:[packing: strips of 10 tab.],UserServices,Microsoft,Agra,job
,bids,tab. metformin 1 gm. sr.:[packing: strips of 10 tab.],UserServices,Ali Baba,Meerut,job
,bids,"supply of , contact wire splice (toothed type) r.i. no. 1081-1 rdso spec. no. eti/ohe/p/1081-1, (mod-c)",UserServices,Amazon,Rajkot,internship
,bids,"supply of , catenary wire splice (65) as per rdso drg. no. eti/ohe/p/1090, part no. 1091-1094.",UserServices,Google,Vadodara,job
,supply,"painting , cleaning and other miscellaneous works near wagon tippler .",UserServices,sbi,Nagpur,job
,supply,ising of compound wall from gate no . 3 to l and t junction,Service,Pied Piper,Raipur,internship
,supply,outsourcing the operation of mechanical truck tyre washing system at gate no . 3 for a period of six months,Service,FLY,Bangalore,job
,supply,construction of new substation building near oil jetty,Service,Ali Baba,Chennai,job
,bids,extension of fertilizer berth return arm . ( revised tender ) extension of fertilizer berth return arm,UserServices,Lalit,Ahmedabad,job
,bids,construction of four new class rooms in k . v . paradip port .,UserServices,Google,Vadodara,internship
,supply,"renovation to the entrance , portico and lobby of administrative building",UserServices,HCL,Chandigarh,internship
,supply,renovation to old ubi block-c and block-b at madhuban,UserServices,Pied Piper,Delhi,job
,supply,water sprinkling to the roads inside port prohibited area for the year 2019-20 ( zone-ii ) .,UserServices,FLY,Mumbai,job
,bids,construction of panchayat bhaban at purba raigram at mamudpur-1 gram panchayat . 3rd call,UserServices,CT hospital,Kolkata,internship
,supply,construction of concrete road from goutam das house to ghorsala shib mandir under kanupur gp block raghunathganj i,UserServices,CT hospital,Bangalore,job
,bids,1565/ nkda/engg-36/2010 - supply and installation of 4 nos mosquito traps in new town kolkata,UserServices,CT hospital,Hyderabad,job
,supply,"supply of , gauze surgical in than, gauze width 60 cm length 16 mtrs with 32 threads per inch ( tpi ), than",UserServices,CT hospital,Ahmedabad,job
,supply,"supply of , tourniquate (latex) 7.5cm x 180cm, roll",UserServices,Pied Piper,Delhi,job
,supply,"tab.tibolone 2.5mg,strip packing",UserServices,Hooli,Mumbai,job
,bids,bids are invited for telecommunication cable total quantity : 10,UserServices,Pied Piper,Kolkata,internship
,bids,invited for rotary hammer drill ndrf total quantity : 10,UserServices,FLY,Bangalore,job
,supplies,invited for sanding machines total quantity : 15,UserServices,Ali Baba,Hyderabad,internship
,bids,"inj. noradrenaline bitartarate 2mg, amp",UserServices,Amazon,Ahmedabad,job
,bids,"tab.linagliptin 5mg, strip packing",UserServices,Google,Indore,internship
,supplies,"triangular bandage 130 x 90 x 90cm, piece",UserServices,Hooli,Agra,internship
,bids,"adhesive plaster non-extensile tape woven 2.5cm x 5m, spool",UserServices,Pied Piper,Meerut,internship
,bids,"tab. isosorbide 5 mono nitrate 20mg, strip packing",UserServices,FLY,Rajkot,job
,bids,"mata traders, ambika agencies, weld well agencieses",UserServices,Ali Baba,Mumbai,internship
,bids,"overhauling of lp turbiine , generator and auxiliary works of unit-4 , 195 mw ( kwu design ) at muzaffarpur tps - kbunl , bihar .",UserServices,Amazon,Ghaziabad,job
,bids,invited for cordless screw driver total quantity : 15,UserServices,Google,Noida,job
,bids,maintenance and repair to cooch behar t p embankment along the l b of river torsa in harinchora p s kotwali dist cooch behar,UserServices,Hooli,Agra,job
,bids,construction of cement concrete culvert near residence of saidul sekh at dhaldanga mouja,UserServices,Pied Piper,Meerut,internship
,supply,auction sale of lot no: 1 lot name: mruti susuki model sx4,UserServices,FLY,Rajkot,job
,supply,"expression of interest for allotment of wbhidco land at fintech hub, within cbd area of new town, kolkata on ‘lease-hold’ basis.",Service,Ali Baba,Bhopal,internship
,supply,"supply of , each 15 ml contains: liquid paraffin (3.75 ml)+ magnesium hydroxide or milk of magnesia (11.25 ml), 170 ml bottles.",Service,Amazon,Mumbai,job
,supply,bids are invited for scanning and digitisation service total quantity : none,UserServices,Google,Ghaziabad,job
,bids,tablet flunarizine 10 mg,UserServices,Hooli,Noida,internship
,bids,sachet mesalamine 1 gm,UserServices,Pied Piper,Chandigarh,job
,supply,cholecalciferol(vit d3) 60000 iu/gm sachet.,UserServices,FLY,Kanpur,job
,supply,respules fluticasone 0.5 mg/ 2ml,Service,Ali Baba,Lucknow,job
,bids,capsule rabeprazole 20 mg + itopride 150 mg,Service,Amazon,Faisalabad,job
,bids,"procurement of medical stores medical stores , drugs , capd fluid 7 . 5% 02 ltr bag with minicap",Service,Google,Gwalior,internship
,supplies,"supply of , inj. dobutamine 250mg, amp/vial",Service,Hooli,Nagpur,job
,supply,tablet citicoline 500 mg + piracetam 800 mg.,Service,Pied Piper,Raipur,internship
,supply,tablet citicoline 500 mg + piracetam 800 mg.,Service,FLY,Bangalore,job
,bids,"supply of , cap. omeprazole 20mg + domperidone 10mg, strip packing",Service,Ali Baba,Chennai,job
,supply,"lotion povidone iodine 10%,1 litre jar.",Service,Amazon,Ahmedabad,job
,bids,"tab.thyroxin sodium 25mcg, bottle",Service,Google,Vadodara,job
,supply,"supply of , suction machine--02, electrically operated, half hp motor with two jars and foot pedal switch",UserServices,Hooli,Nagpur,internship
,bids,item 1 development of commercial plots at balotra housing scheme balotra,UserServices,Pied Piper,Raipur,internship
,supply,auction sale of land for agricultural work,UserServices,FLY,Bangalore,job
,supply,rectification of pipeline leakages at various wss under phed sub division srikaranpur,UserServices,Ali Baba,Chennai,internship
,supply,"auction contract for dead animal bone and leather, leasing of canteen",UserServices,Amazon,Vadodara,job
,bids,work of repair and rewinding of monoblock centrifugal pump sets and starters under sub disivion sadulshahar,UserServices,Google,Chandigarh,job
,bids,tender for computer peripherals parts purchased and maintenance,Service,Hooli,Delhi,job
,supplies,annual repair contract to repair faulty pcbs of c-dot exchanges working in all ssas of rajasthan circle,Service,Pied Piper,Mumbai,internship
,bids,"contract for supply of chicken broiler dressed in chilled/ frozen state at kota , kota ( station ) chicken ( broiler ) dressed in chilled / frozen state",Service,FLY,Kolkata,job
,bids,"supply of asc articles as per tender documents , crate conveyor",Service,Ali Baba,Bangalore,internship
